XGBoost_Clean_AbsResidual,XGBoost_100Noise_AbsResidual,LLM_DeepMLP_Clean_AbsResidual,LLM_DeepMLP_100Noise_AbsResidual
0.01239685440063476,0.017322284221649165,0.01086459382535887,0.0017333026673809204
1.5417930603027337,1.6446773529052727,4.083244104878233,5.3042351135358565
0.021645212173461936,0.024618113040924094,0.0038584798888643412,0.018386638693523527
0.6400449371337906,0.6400449371337906,1.5139929916539998,0.8792530143991559
0.007940554618835471,0.007940554618835471,0.03238181292866338,0.04624534913117051
0.5185440826416006,0.5185440826416006,2.6697836398335717,1.6355439502434876
0.006404602432250939,0.006404602432250939,0.0011747674209313663,0.016114986406761567
2.609294509887695,1.78651008605957,2.9638762469134523,2.1777392268894165
0.013797610282897943,0.014327197551727289,0.019091295437786204,0.008905731249943205
4.656130218505858,4.432863616943358,2.8556560000487217,2.068230923286741
0.025989330768585228,0.02780214643478396,0.013866561304027303,0.013446686219259485
0.8907054901123033,1.7134899139404283,0.038128893410732445,0.16132263209600595
0.003202389717102072,0.0026728024482727264,0.03138915045913593,0.0169523329384228
0.6438697814941392,0.8671363830566392,2.0068835033339383,2.3314292312270055
0.04098933076858524,0.04280214643478397,0.006614769258497688,0.019528878272432992
2.074181594848632,3.238314666748046,0.19499999533316625,0.753254716956004
0.0034948444366454945,0.01070700645446776,0.039401856004306124,0.025910489942990722
2.08405143737793,2.3591120910644534,1.0482619831196445,0.3532348219091084
0.03347352104187007,0.04911336259841914,0.002247691278575825,0.004559655514999816
1.0052539825439446,0.1824981689453118,0.3179849642156718,0.2460836391869723
0.010474827289581268,0.013636436462402313,0.01611837072360922,0.041415757087385874
0.09187393188476634,0.3432720184326179,0.06008871244729974,0.6731784631182158
0.015905030250549346,0.013613529682159453,0.006802987768447677,0.025201030163322646
1.1034909820556642,1.4238559341430665,0.9433023800923639,0.6388657398804423
0.034096424579620366,0.03370607376098633,0.0751994246867701,0.08144474415281178
5.682404899597168,8.936752700805664,0.7772649916262657,0.6483765419594123
0.12294355869293211,0.12244806528091429,0.10523362353381688,0.10054858191079669
1.7334909820556632,2.0538559341430656,0.09108800588407817,0.010959584028832126
0.034096424579620366,0.03370607376098633,0.0740927623198504,0.07660124146550873
5.332404899597168,8.586752700805665,0.2828602279311019,0.2591349815394275
0.14294355869293213,0.14306998014450073,0.08774547076424993,0.10356522686577901
1.0084167480468764,1.6541572570800795,0.5409884316992652,0.6752400318034866
0.00023082113265993076,0.0008608379364013485,0.007390760440416644,0.016123209462013843
0.6614559173583991,0.9337852478027351,0.4682756035976787,0.7767761900535213
